Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,,
2020-01-02,0.0061940699207343256,0.00623852908025083,0.004290217028668716,0.008168001255501003,0.005586632008391108,0.09657634331862407
2020-01-03,0.005645917275847158,0.005687945716658007,0.0039924666710370905,0.007786126742817465,0.005059046102792404,0.07434162709271681
2020-01-06,0.00578723858463441,0.005829892007270857,0.0039123000677925325,0.007373647002344011,0.004657213474501848,0.1139342488072491
2020-01-07,0.006196919427366866,0.00624139786991738,0.004556477946730173,0.008119901368933556,0.0055071322713762735,0.15004699082382278
2020-01-08,0.006261150916603973,0.006305919656955549,0.004595129165541865,0.008376427610582562,0.005732621381887668,0.12394236068897745
2020-01-09,0.006637994066780263,0.006684446744970058,0.00515198412274771,0.008771418252316227,0.006323807628490503,0.10873102646077841
2020-01-10,0.006823567502561509,0.0068708414993107585,0.005527036918002704,0.009192643932169009,0.006826820737723095,0.15104282285185544
2020-01-13,0.007916990469887968,0.007969144906400227,0.006162625030453939,0.009629901980871311,0.006874521682716531,0.15349367612084697
2020-01-14,0.007246093002350615,0.007295252813278998,0.0059178385286084954,0.009629901980871311,0.007250334109940852,0.18063563128489302
2020-01-15,0.007001998029202455,0.007050068381662857,0.005547077886219557,0.009306330024024811,0.00689331037420482,0.11425789421635972
2020-01-16,0.007481620313042205,0.007531830875895474,0.005615790557356528,0.009634274950560982,0.006883192326110614,0.12884130102688263
2020-01-17,0.007531582391906384,0.007582014184171242,0.005734605649035631,0.009720269274407403,0.007169389725187228,0.10781818043508178
2020-01-21,0.007340301738906228,0.007389884585282624,0.005632970090329339,0.009603666942752193,0.006896202426643731,0.08300813193667893
2020-01-22,0.007650063893212877,0.0077010210965924135,0.0062485145041865815,0.009957846907407482,0.007178063125542637,0.09775474455179607
2020-01-23,0.00804261214568347,0.00809531969081,0.006192686482779226,0.00983395814628208,0.007461371229141672,0.10140336245450467
2020-01-24,0.007702878213360874,0.007754073194534746,0.007094535513291925,0.009855820214711535,0.008296835277744184,0.19061054876568695
2020-01-27,0.006235458867839383,0.00628011148909732,0.004625190617867144,0.007513568132318939,0.005512913619292771,0.25770749785446606
2020-01-28,0.007344589672111428,0.007394186402389865,0.005630105924708157,0.008749553403867898,0.006179262902732741,0.14736377674829032
2020-01-29,0.006997710095997256,0.007045769299340813,0.0055685523024355706,0.00922033570017839,0.006835494138078511,0.11131465733350761
2020-01-30,0.007036255005772332,0.007084480183735562,0.005212107027398268,0.008558618927545003,0.00600002733251466,0.13320636474975917
2020-01-31,0.005697317781284003,0.005739562052374466,0.00494012050847158,0.007880867006043214,0.006341151672239996,0.1884722761054946
2020-02-03,0.006254021680720069,0.006298751784966947,0.004461998706511133,0.007982893698739162,0.005145771835462533,0.10904360706957754
2020-02-04,0.007224680682837395,0.007273743727742813,0.005433991125782824,0.00923199787935712,0.006638914524110938,0.12009457638066233
2020-02-05,0.007742839672498385,0.007794219841155362,0.006078166274343325,0.00972609897398733,0.007500396016818359,0.07630286294792558
2020-02-06,0.008241019299916254,0.00829461989647241,0.006342993744405629,0.009940357808667692,0.007522079517706892,0.08326262234384281
2020-02-07,0.007861315704502311,0.007913226753576533,0.006239927468077316,0.010186678601028225,0.007594350502105107,0.06353131718840659
2020-02-10,0.009485758726454088,0.00954490899061507,0.007595559718713268,0.010438831872987567,0.007574114405916696,0.29855874060442855
2020-02-11,0.01018806366392877,0.010250344096142446,0.008955489582969569,0.01226511801230163,0.009716259577294252,0.3739017321253338
