Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2018-02-01,39.33079528808594,41.94499969482422,42.154998779296875,41.689998626708984,41.79249954223633,188923200
2018-02-02,37.62422561645508,40.125,41.70000076293945,40.025001525878906,41.5,346375200
2018-02-05,36.68421173095703,39.122501373291016,40.970001220703125,39.0,39.775001525878906,290954000
2018-02-06,38.21730422973633,40.75749969482422,40.93000030517578,38.5,38.70750045776367,272975200
2018-02-07,37.399192810058594,39.8849983215332,40.849998474121094,39.76750183105469,40.772499084472656,206434400
2018-02-08,36.37008285522461,38.787498474121094,40.25,38.75749969482422,40.0724983215332,217562000
2018-02-09,36.814945220947266,39.102500915527344,39.47249984741211,37.560001373291016,39.26750183105469,282690400
2018-02-12,38.297813415527344,40.6775016784668,40.97249984741211,39.377498626708984,39.625,243278000
2018-02-13,38.681461334228516,41.084999084472656,41.1875,40.412498474121094,40.48749923706055,130196800
2018-02-14,39.39464569091797,41.842498779296875,41.8849983215332,40.720001220703125,40.7599983215332,162579600
2018-02-15,40.71745300292969,43.247501373291016,43.272499084472656,42.25,42.4474983215332,204588800
2018-02-16,40.58564376831055,43.10749816894531,43.70500183105469,42.942501068115234,43.09000015258789,160704400
2018-02-20,40.449127197265625,42.962501525878906,43.564998626708984,42.85499954223633,43.01250076293945,135722000
2018-02-21,40.26554489135742,42.76750183105469,43.529998779296875,42.752498626708984,43.20750045776367,149886400
2018-02-22,40.60212707519531,43.125,43.48749923706055,42.9275016784668,42.95000076293945,123967600
2018-02-23,41.30825424194336,43.875,43.912498474121094,43.3849983215332,43.41749954223633,135249600
2018-02-26,42.125,44.74250030517578,44.84749984741211,44.0525016784668,44.087501525878906,152648800
2018-02-27,41.98848342895508,44.59749984741211,45.119998931884766,44.540000915527344,44.775001525878906,155712400
2018-02-28,41.92493438720703,44.529998779296875,45.154998779296875,44.51250076293945,44.814998626708984,151128400
2018-03-01,41.19055938720703,43.75,44.94499969482422,43.165000915527344,44.6349983215332,195208000
2018-03-02,41.47535705566406,44.0525016784668,44.07500076293945,43.11249923706055,43.20000076293945,153816000
2018-03-05,41.61893844604492,44.20500183105469,44.435001373291016,43.630001068115234,43.8025016784668,113605600
2018-03-06,41.58362579345703,44.16749954223633,44.5625,44.032501220703125,44.477500915527344,95154000
2018-03-07,41.1976203918457,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000
2018-03-08,41.647186279296875,44.23500061035156,44.279998779296875,43.76750183105469,43.869998931884766,95096400
2018-03-09,42.36273193359375,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800
2018-03-12,42.772274017333984,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400
2018-03-13,42.36037826538086,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000
2018-03-14,42.000247955322266,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600
2018-03-15,42.049678802490234,44.662498474121094,45.060001373291016,44.51750183105469,44.625,90975200
2018-03-16,41.90139389038086,44.505001068115234,44.779998779296875,44.404998779296875,44.662498474121094,157618800
2018-03-19,41.26118469238281,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200
2018-03-20,41.24704360961914,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600
2018-03-21,40.312625885009766,42.817501068115234,43.772499084472656,42.814998626708984,43.7599983215332,148219600
2018-03-22,39.74300003051758,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200
2018-03-23,38.82269287109375,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200
2018-03-26,40.66568374633789,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800
2018-03-27,39.62296676635742,42.084999084472656,43.787498474121094,41.72999954223633,43.41999816894531,163690400
2018-03-28,39.185176849365234,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000
2018-03-29,39.49114990234375,41.94499969482422,42.9375,41.724998474121094,41.95249938964844,153594000
2018-04-02,39.232242584228516,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200
2018-04-03,39.634735107421875,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000
2018-04-04,40.39263153076172,42.90250015258789,43.002498626708984,41.192501068115234,41.220001220703125,138422000
2018-04-05,40.6727294921875,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800
2018-04-06,39.63238525390625,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200
2018-04-09,40.02545166015625,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800
2018-04-10,40.778648376464844,43.3125,43.5,42.88249969482422,43.25,113634400
2018-04-11,40.587989807128906,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400
2018-04-12,40.9881477355957,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200
2018-04-13,41.12700653076172,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200
2018-04-16,41.383575439453125,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600
2018-04-17,41.95316696166992,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600
2018-04-18,41.85903549194336,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000
2018-04-19,40.6727294921875,43.20000076293945,43.84749984741211,43.165000915527344,43.439998626708984,139235200
2018-04-20,39.00627136230469,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400
2018-04-23,38.89330291748047,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000
2018-04-24,38.3519401550293,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000
2018-04-25,38.51906204223633,40.912498474121094,41.35499954223633,40.602500915527344,40.654998779296875,113528400
2018-04-26,38.653228759765625,41.05500030517578,41.432498931884766,40.842498779296875,41.029998779296875,111852000
2018-04-27,38.20600509643555,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200
2018-04-30,38.89801025390625,41.314998626708984,41.814998626708984,40.459999084472656,40.532501220703125,169709600
2018-05-01,39.801849365234375,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600
2018-05-02,41.56010437011719,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600
2018-05-03,41.63541030883789,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800
2018-05-04,43.268924713134766,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200
2018-05-07,43.581966400146484,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600
2018-05-08,43.79145812988281,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200
2018-05-09,44.09979248046875,46.84000015258789,46.849998474121094,46.30500030517578,46.63750076293945,92844800
2018-05-10,44.7305908203125,47.5099983215332,47.592498779296875,46.912498474121094,46.935001373291016,111957200
2018-05-11,44.56047821044922,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800
2018-05-14,44.45648956298828,47.037498474121094,47.38249969482422,46.96500015258789,47.252498626708984,83115200
2018-05-15,44.052467346191406,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800
2018-05-16,44.46358871459961,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400
2018-05-17,44.18242263793945,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000
2018-05-18,44.021759033203125,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800
2018-05-21,44.333641052246094,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200
2018-05-22,44.22259521484375,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800
2018-05-23,44.50612258911133,47.09000015258789,47.125,46.439998626708984,46.587501525878906,80233600
2018-05-24,44.45648956298828,47.037498474121094,47.209999084472656,46.5525016784668,47.192501068115234,92936000
2018-05-25,44.558109283447266,47.14500045776367,47.412498474121094,46.912498474121094,47.057498931884766,69844000
2018-05-29,44.39743423461914,46.974998474121094,47.1875,46.717498779296875,46.900001525878906,90056400
2018-05-30,44.302921295166016,46.875,47.0,46.69499969482422,46.93000030517578,74762000
2018-05-31,44.15406036376953,46.717498779296875,47.057498931884766,46.53499984741211,46.80500030517578,109931200
2018-06-01,44.950347900390625,47.560001373291016,47.564998626708984,46.9375,46.997501373291016,93770000
2018-06-04,45.326026916503906,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800
2018-06-05,45.67571258544922,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000
2018-06-06,45.83402633666992,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400
2018-06-07,45.71116638183594,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800
2018-06-08,45.2952995300293,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200
2018-06-11,45.18426513671875,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000
2018-06-12,45.43235778808594,48.06999969482422,48.15250015258789,47.787498474121094,47.84749984741211,67644400
2018-06-13,45.05902862548828,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600
2018-06-14,45.08265686035156,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400
2018-06-15,44.61954116821289,47.209999084472656,47.540000915527344,47.064998626708984,47.50749969482422,246876800
2018-06-18,44.59592819213867,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600
2018-06-19,43.87525177001953,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000
2018-06-20,44.06664276123047,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800
2018-06-21,43.82090377807617,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600
2018-06-22,43.69331741333008,46.22999954223633,46.537498474121094,46.17499923706055,46.529998779296875,108801600
2018-06-25,43.04353713989258,45.54249954223633,46.22999954223633,45.182498931884766,45.849998474121094,126652400
2018-06-26,43.57752990722656,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800
2018-06-27,43.51374053955078,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200
2018-06-28,43.83035659790039,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800
2018-06-29,43.73819351196289,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800
2018-07-02,44.22731399536133,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200
2018-07-03,43.45703125,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200
2018-07-05,43.80672836303711,46.349998474121094,46.602500915527344,46.06999969482422,46.314998626708984,66416800
2018-07-06,44.41397476196289,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800
2018-07-09,45.03067398071289,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400
2018-07-10,44.9763298034668,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400
2018-07-11,44.39271926879883,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000
2018-07-12,45.13700485229492,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400
2018-07-13,45.20787811279297,47.83250045776367,47.959999084472656,47.724998474121094,47.77000045776367,50055600
2018-07-16,45.108646392822266,47.727500915527344,48.162498474121094,47.60499954223633,47.880001068115234,60172400
2018-07-17,45.236236572265625,47.86249923706055,47.967498779296875,47.29999923706055,47.4375,62138000
2018-07-18,44.988136291503906,47.599998474121094,47.95000076293945,47.48249816894531,47.94499969482422,65573600
2018-07-19,45.33784484863281,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200
2018-07-20,45.233863830566406,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800
2018-07-23,45.274044036865234,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600
2018-07-24,45.60247802734375,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600
2018-07-25,46.03252410888672,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600
2018-07-26,45.88838195800781,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000
2018-07-27,45.125179290771484,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000
2018-07-30,44.872371673583984,47.477500915527344,48.04999923706055,47.26750183105469,47.974998474121094,84118000
2018-07-31,44.962154388427734,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000
2018-08-01,47.61088180541992,50.375,50.439998626708984,49.32749938964844,49.782501220703125,271742800
2018-08-02,49.00257110595703,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
2018-08-03,49.144344329833984,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
2018-08-06,49.399532318115234,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
2018-08-07,48.9364128112793,51.77750015258789,52.375,51.689998626708984,52.33000183105469,102349600
2018-08-08,48.969505310058594,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
2018-08-09,49.35464859008789,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
2018-08-10,49.20763397216797,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
2018-08-13,49.52536392211914,52.217498779296875,52.73749923706055,51.92499923706055,52.32749938964844,103563600
2018-08-14,49.73401641845703,52.4375,52.63999938964844,52.064998626708984,52.540000915527344,82992000
2018-08-15,49.8502082824707,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
2018-08-16,50.58049392700195,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
2018-08-17,51.59059143066406,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
2018-08-20,51.087921142578125,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
2018-08-21,50.988338470458984,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
2018-08-22,50.990699768066406,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
2018-08-23,51.09503173828125,53.872501373291016,54.26250076293945,53.650001525878906,53.662498474121094,75532800
2018-08-24,51.253902435302734,54.040000915527344,54.224998474121094,53.77750015258789,54.150001525878906,73905600
2018-08-27,51.67594528198242,54.48500061035156,54.685001373291016,54.08250045776367,54.287498474121094,82100400
2018-08-28,52.09326171875,54.92499923706055,55.1349983215332,54.72999954223633,54.752498626708984,91107200
2018-08-29,52.870994567871094,55.744998931884766,55.872501373291016,54.852500915527344,55.037498474121094,109019200
2018-08-30,53.35707092285156,56.25749969482422,57.064998626708984,55.599998474121094,55.8125,195175200
2018-08-31,53.97355270385742,56.907501220703125,57.217498779296875,56.5,56.627498626708984,173360400
2018-09-04,54.14665603637695,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
2018-09-05,53.79335403442383,56.717498779296875,57.41749954223633,56.275001525878906,57.247501373291016,133332000
2018-09-06,52.89944839477539,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
2018-09-07,52.4726448059082,55.32500076293945,56.342498779296875,55.1775016784668,55.462501525878906,150479200
2018-09-10,51.768428802490234,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
2018-09-11,53.07727813720703,55.962501525878906,56.07500076293945,54.13999938964844,54.502498626708984,142996000
2018-09-12,52.418113708496094,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
2018-09-13,53.68427658081055,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
2018-09-14,53.07490921020508,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
2018-09-17,51.66172790527344,54.470001220703125,55.73749923706055,54.317501068115234,55.537498474121094,148780400
2018-09-18,51.747093200683594,54.560001373291016,55.462501525878906,54.279998779296875,54.4474983215332,126286800
2018-09-19,51.77791976928711,54.592498779296875,54.904998779296875,53.82500076293945,54.625,108495200
2018-09-20,52.1715087890625,55.00749969482422,55.56999969482422,54.787498474121094,55.060001373291016,106435200
2018-09-21,51.60956573486328,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
